ib,cogs,gsubind,dltt,che,emp,at,ebitda,dlc,isin,gvkey,conm,seq,lct,invt,ebit,fyear,ivch,naics,lt,ggroup,datadate,gind,fincf,xint,oibdp,ceq,sale,dp,xsga,loc,ppent,rect,dvt,capx,sic,xrd,ivst,revt,gsector,oancf,act,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,cluster,cluster_name,proximity_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
281.6,4269.0,25203020.0,1366.4,368.2,19.599,7140.6,967.5,352.2,DE0006969603,102175,PUMA SE,2827.7,2870.9,2013.7,597.3,2024.0,,316210.0,4312.0,2520.0,2024-12-31,252030.0,-697.8,127.4,967.5,2827.7,8817.2,370.2,5.4,DEU,1882.5,1505.3,90.8,263.0,3021.0,92.0,0.0,8817.2,25.0,694.8,4305.2,8.364843290479792,9.95862361636666,6.774259402077757,10.972871206278636,3.1937576554915394,10.972871206278636,51.5832690650093,14.241434395937148,1.4995994287505658,0.7981817548503953,0.128252464383991,0.128252464383991,20.086547348962267,0.4832195777487004,0.6077731018141954,39.60031369912892,60.38708231801249,4.688383045525902,1.395762273901809,24.068005489734755,1.2347981962300087,449.8800959232614,5.857437055736399,62.31394320192351,21.35031529283673,6.147388970229382,2.119978149674728,26.237290983950928,2.9828063330762595,0.7104267963263101,431.8,4.897246291339654,37.85261945883708,116.3234555499749,2.5252325211302478,1.043415143129338,32.24431818181818,67.75568181818181,2.505318716067761,7.5326787542919105,4.914083828488836,22.253680634201565,-12.450066577896134,0.391754667762913,0.0851279479341244,0.0890741282308195,0.4699662139863713,1.9389715021338012,0.3132387100712752,9.730274766826316,3.671225203856146,0.4490329312309677,-0.0529610104776677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.41628670346669666,-0.27767457052412914,-0.4090085934420908,-0.2557198198615511,-0.16155345643172273,-0.3991345204229388,0.08625203332024356,-0.5111990965908035,-0.26285716300947976,0.26983824214263336,0.15189566341689031,0.07009759126070436,-0.35173875861369996,0,Stable,61.818609450905605,73.39565792159937,92.79797193620497,88.89474482265307,79.83645229856019,50.066402613856994,35.73679246860215
124.408,1724.047,35101010.0,286.928,230.599,15.444,3093.435,298.517,108.652,DE0005550636,102218,DRAEGERWERK AG,1535.15,978.482,662.585,164.141,2024.0,,339112.0,1556.639,3510.0,2024-12-31,351010.0,-161.385,18.744,298.517,1535.15,3370.88,134.376,1014.549,DEU,507.144,913.964,37.473,59.895,3841.0,333.066,0.0,3370.88,35.0,167.308,1884.764,5.306107935030152,8.103963782040841,4.869381289158914,8.855758733624453,3.6906683121321433,8.855758733624453,48.85469076324284,9.008450790800392,1.926212234869931,1.2490561911205316,0.2356701502940268,0.2356701502940268,29.296946598199085,0.1869055141191414,0.2576816597726606,49.62606293650909,50.32072760539658,8.756988903115664,0.552668692235283,12.78772626546218,1.0896883238212538,218.26469826469827,3.688197784595455,98.96432385608506,15.0448547560281,3.7194603887090336,2.602001252669469,36.999743004136185,1.7768357224226317,0.4457269155206287,107.41299999999998,3.1864972944750325,35.79924450713654,101.92943871427612,2.0150701885809204,9.88068397569774,30.12105330846891,69.8789466915311,-0.0777826260173308,-0.0359987836676678,1.799485861182526,-13.79996629456942,-7.950144464252773,-0.0983457186356176,-0.0039105547091338,-0.1583615169412101,0.0719328068672084,3.781958291545897,0.0514718493757696,5.408486035749903,5.268129800927575,0.0074382390477104,0.5193124570410924,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.40973632295526735,-0.6572509193911782,0.062052897272883004,-0.6176720458924642,-0.38272598519931694,-0.08261174981449304,-0.6477219916174527,-0.3641726178764921,0.677536763749011,-0.3345362072151111,0.13275721569239526,-1.1087328189620136,0.6061676740529259,0,Stable,37.61180635868742,85.0871048433475,95.22221473951113,68.48420902131195,42.83218497457932,49.363440176425954,27.807788269977095
213.468,1280.106,25203010.0,1007.369,210.622,18.623,3782.421,728.223,395.753,DE000A1PHFF7,102250,HUGO BOSS AG,1426.972,1204.131,1071.561,360.821,2024.0,2.623,315.0,2332.31,2520.0,2024-12-31,252030.0,-404.728,56.231,728.223,1426.972,4307.349,367.402,2289.476,DEU,1544.336,408.737,96.623,228.584,2300.0,89.968,0.0,4307.349,25.0,785.511,1852.58,9.53941932957754,14.959508665902344,8.37686939228746,16.906524175310615,4.955902110555703,16.906524175310615,70.28088506410788,14.82212229100196,1.5385203104977778,0.6486163050365782,0.1749161843686442,0.1749161843686442,17.14375528266155,0.7059486801422873,0.9832862873272916,37.7264191373726,61.66182981746348,6.416762995500703,1.637547839054795,37.09587060774039,1.138780955372234,231.29189711646887,10.53819204035847,34.63592223430235,35.85351453991771,6.642540893732585,1.1946179452219707,16.374671143164658,5.306837221687864,0.6221631890953234,556.9269999999999,12.929692950350663,29.10003806439375,217.70102072772923,2.650662381602442,2.0887093198159703,45.26345869170087,54.73654130829913,2.6180124689723083,8.9511465241338,-0.613726118048874,285.02226093689507,-8.197353360509252,-1.0818589936119924,0.1120279077727786,0.0426896416319978,-0.0728124900860485,6.533374248348302,0.5095922736971833,20.767413251988607,5.745558804631129,0.3016191640118827,0.2973842866180331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.15669073174188639,-0.2981923368608639,-0.19744919040503198,-0.6082118406460674,-0.08557953145008475,-0.47387582516157306,-0.09148808097369668,-0.494675238890323,0.04028171905498591,0.11962449696350194,0.353279467528855,-0.6353063771590004,0.3246379791998983,0,Stable,48.07279016364507,68.9754593398944,98.27063677233043,63.2109505025788,70.48597576785863,51.02682234542089,29.575434966442188
-352.2,6847.8,15104050.0,465.4,1002.2,23.868,10465.3,382.6,1290.1,DE0006202005,102259,SALZGITTER AG,4441.4,3531.7,2740.9,63.5,2024.0,,331110.0,6016.5,1510.0,2024-12-31,151040.0,331.9,93.6,382.6,4441.4,10011.7,319.1,2072.8,DEU,1899.3,1730.5,88.2,968.7,3312.0,82.0,0.0,10011.7,15.0,408.4,5473.6,0.6067671256437943,-7.929932003422345,0.6342579182356642,3.82152881129079,-3.5178840756315117,3.82152881129079,31.60202563001289,1.2941224423249371,1.54984851487952,0.7737633434323414,0.2837726873743523,0.2837726873743523,18.55560757933361,0.1047867789435763,0.3952582519025532,42.43929939896611,57.48999073127384,0.6784188034188035,1.9688970203868268,16.774483292404422,0.9566567609146418,419.46120328473273,5.785437734758741,63.08943536062806,18.97080415913381,5.155620783768473,2.4983764456930206,26.112008255855063,9.675679455037606,3.0357254779066123,-560.3000000000001,-5.59645215098335,237.19392752203728,643.1496062992126,2.3563065700004504,0.819041721186212,,,-7.2174598026041314,-0.3494572462388157,-2.7819640747831054,-499.6433666191155,28.85075818036713,0.2299054776241523,0.0123509298166865,0.3592349914175178,-0.3797672340089985,3.2800788438299886,0.0854288424260305,3.902420379731111,2.275773515453363,0.0540409228061145,-0.3859980721716331,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.8518436355657306,-0.5463905151991767,-0.48309452329585495,-0.024164537599657678,-0.22325281815169068,-0.3963699036840844,0.5108713903878224,1.7134970980661832,0.27774502443902604,-0.886830751385283,0.2719669792884844,-0.48433119418435794,-0.6576358388965827,0,Stable,17.42573066393871,58.058873428106764,93.66281467707029,86.01972275496776,49.69591824430468,49.4495282468763,15.6791232797915
-70.1,932.7,20106020.0,266.2,137.7,5.612,1422.7,8.9,116.8,DE0007193500,102365,KOENIG & BAUER AG,330.4,606.5,382.7,-37.8,2024.0,,333248.0,1091.5,2010.0,2024-12-31,201060.0,1.3,26.0,8.9,330.4,1274.4,46.7,278.0,DEU,229.1,359.9,88.2,43.1,3555.0,54.5,4.0,1274.4,20.0,73.4,890.0,-2.656919940957334,-21.21670702179177,-2.966101694915254,0.6983678593848085,-5.500627746390458,0.6983678593848085,26.81261770244821,-6.335903452899766,1.4674361088211048,0.8364385820280297,0.2270403957131079,0.2336356141797196,19.926899557180008,0.8056900726392252,1.1592009685230025,23.223448372812257,76.72032051732621,-1.4538461538461538,27.56179775280899,26.92064384620792,0.8957615800941872,227.0848182466144,3.540983606557377,103.0787037037037,17.977087256748273,4.495238095238095,2.437157042069506,34.97575033387221,3.381983678593848,0.9229122055674518,30.300000000000004,2.3775894538606406,58.71934604904632,,4.305992736077482,4.276522284996861,,,-3.949351823937286,-0.3083175670940963,-2.246995296986576,-136.07142857142858,-17.432950191570885,-0.4195442744605716,0.0878649621611637,0.1466525081213176,-0.0541028431974802,3.9213757803727134,0.3307502124778461,5.159204329795459,3.1307234661994072,0.1259132280354158,0.2009867182997537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.6214194551354624,-0.7064767915126219,-0.17587203896927228,-0.27854070626724425,-0.5907103455815342,-0.031751989167862586,-0.4188224025021744,-0.3239806844602742,0.36267315722992055,-0.24455914167482498,-0.110694183448283,-0.4423462909155664,0.1406320053002662,0,Stable,54.969805163520405,72.79059540511128,96.50515403219968,95.38624671298653,64.80238314228856,48.95057719532802,32.906511376174855
108.452,1044.456,35101020.0,263.815,160.906,10.079,2097.867,198.021,26.377,DE0007474041,102529,PAUL HARTMANN AG,1148.549,465.595,500.172,108.62,2024.0,15.625,339113.0,901.799,3510.0,2024-12-31,351010.0,-31.748,14.835,198.021,1148.549,2425.8,89.401,795.331,DEU,569.902,427.654,28.4,138.601,3842.0,93.5,0.0,2425.8,35.0,198.663,1094.778,5.177639955249784,9.44252269602777,4.477698078984252,8.163121444471926,4.4707725286503415,8.163121444471926,56.94385357407866,7.690651984899077,2.3513525703669496,1.2770884567059353,0.3455921992289436,0.3455921992289436,29.991558092100213,0.2296941619382368,0.2526596601451048,54.748418274371055,42.98647149700148,7.321873946747556,0.6528903500133825,13.832716754684638,1.156317345189185,240.67863875384464,5.67234259471442,64.34731222689422,23.49336301426333,3.855476069760309,2.088193661380485,28.05516269620524,5.713620248990024,1.5503294146597912,60.06200000000001,2.4759666914007754,69.76689167081942,182.8972564905174,1.8265367868501912,3.8543985489323114,26.18670010695976,73.81329989304024,2.4629459892122174,5.590936522133472,-0.8752950432730056,-48.96245814992947,22.544052766062794,-0.4151692876159462,0.0172691781600313,0.2137738058242551,-0.3895142740665239,2.2819621022878303,0.0876350701066385,9.469761429108708,4.4642434716616926,0.3641046854659698,0.2254932237081222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.339248685442585,-0.2915848188992781,-0.4263850123450831,-0.29142463623154824,0.2506118778032186,-0.38527192367804136,-0.2917646083382116,-0.38759567627796837,0.18632041529736584,0.28623808895975933,0.147020834021653,-0.43059711213682056,0.017890183632189305,0,Stable,57.877857044952144,72.51795824649912,96.73716429557004,78.33738024479354,76.81696657778629,50.19530702458737,34.028836554955724
139.98,516.311,30202010.0,426.798,407.009,4.791,2676.221,356.161,56.737,DE0007074007,102926,KWS SAAT SE & CO KGAA,1601.531,521.392,420.328,253.274,2025.0,,111.0,1074.69,3020.0,2025-06-30,302020.0,-236.849,11.651,356.161,1601.531,1676.628,102.887,464.725,DEU,623.634,603.264,41.25,108.116,100.0,348.951,33.022,1676.628,30.0,226.537,1550.007,9.463867146995709,8.740386542627023,15.106153541513084,21.242696650658345,8.34890029273041,21.242696650658345,69.20539320588705,12.486830292324372,2.972824669346672,2.166659634209961,0.7806199558105993,0.8439542609015864,38.4353534330685,0.2664937487941226,0.3019204748456321,59.84300250240919,40.15699749759082,21.738391554373017,0.2148635027417376,18.06782773171573,0.6264908615544083,349.95366311834687,2.779260821133036,131.32988355198648,37.19572856948589,1.6299859519839783,1.228352619858777,37.74998402598291,6.44841908879012,1.0508227472858571,118.421,7.063045589122931,47.725537108728375,89.44344859717145,1.6710391494139043,20.81266685275446,29.46849549935705,70.53150450064294,-0.0887899420660476,-9.467631769365848,3.746210480727585,-6141.887755102017,-20.53799794208437,0.3430504854413146,0.0244276877275663,0.0026673672731636,0.2807733865456231,2.4249338116019827,0.1866462445362519,8.464809146927701,1.934299544562904,0.2601714579267073,0.0545221028846037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12,True,-0.7954965694859338,-1.096132585123654,0.10564555745212469,-0.31700314113277517,-0.9335667044816895,0.15157985136594987,-1.8942940726479625,-1.1969241447810353,3.8391836080908246,0.3516970242247769,-0.6465948372672855,0.5295782151733454,-3.66916497238026,0,Stable,1.381545349116663,1.825533326886494,93.12604746717489,81.1621820652118,87.13522894775478,46.7740767854076,0.8264481386796392
-1506.0,30188.0,15104050.0,650.0,5879.0,98.12,29333.0,631.0,823.0,DE0007500001,103176,THYSSENKRUPP AG,9583.0,11852.0,8434.0,-139.0,2024.0,,331.0,18975.0,1510.0,2024-09-30,151040.0,-1640.0,65.0,631.0,9583.0,35041.0,770.0,4227.0,DEU,4403.0,5222.0,93.0,1525.0,3390.0,689.0,12.0,35041.0,15.0,1353.0,20918.0,-0.4738690212388777,-15.715329228842744,-0.3966781769926657,1.8007476955566335,-4.297822550726292,1.8007476955566335,13.849490596729549,-1.3583504348675852,1.764934188322646,1.053324333445832,0.4960344245696929,0.497046911913601,30.90716939965227,0.0678284462068245,0.1537096942502347,32.669689428288955,64.6882350935806,-2.1384615384615384,-6.98256735340729,5.021647973272423,1.194593120376368,357.12392988177737,6.710264266564535,54.39428098513171,12.565280671213722,3.865100375027576,3.5793217927436567,37.844748235775405,4.352044747581404,1.9805194805194808,-172.0,-0.4908535715304928,112.71249076127124,,3.060941250130439,1.9662680859564512,,,-6.64695225916454,-11.88909915592803,-1.861353657194853,-146.9945355191257,-10.188457008244988,-0.4866538935409118,-0.3269394328331497,0.1787910301487371,-0.2243098503425337,5.490050618634013,1.4504766397896958,4.612552415368357,4.033652808264548,0.0864331602732358,-0.5552316299129579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,-0.8039628291841575,0.5187617454628362,0.45823886714743783,0.357926198920585,-1.093525187895291,0.49235394870833593,0.28469203352207634,0.3033392112412045,0.15118778071501116,-1.159912841327782,-1.8301449735732807,0.2954356928426296,-0.5200784624465026,0,Stable,16.745209006356777,52.81184823488715,94.31172071604128,84.63059825415735,43.82276281224589,49.74942472201018,14.619860837775784
302.0,2222.0,15101010.0,52.0,153.0,6.781,2610.0,533.0,60.0,DE000A3E5D64,103200,FUCHS SE,1897.0,580.0,567.0,436.0,2024.0,2.0,324191.0,710.0,1510.0,2024-12-31,151010.0,-228.0,9.0,533.0,1897.0,3525.0,97.0,697.0,DEU,813.0,551.0,152.615,83.0,2990.0,79.0,0.0,3525.0,15.0,390.0,1285.0,16.704980842911876,15.919873484449129,12.368794326241137,15.120567375886528,8.567375886524822,15.120567375886528,36.9645390070922,22.370446382760388,2.2155172413793105,1.2379310344827583,0.2637931034482759,0.2637931034482759,27.011494252873565,0.0274117026884554,0.059040590405904,72.68199233716474,27.203065134099617,48.44444444444444,-0.0769230769230769,4.291187739463601,1.3505747126436782,519.8348326205574,6.397459165154265,57.05390070921986,23.06382978723404,5.0,3.9188712522045854,26.97318007662835,2.354609929078014,0.8556701030927835,307.0,8.709219858156029,21.28205128205128,89.44954128440367,1.3758566157090142,2.2411347517730498,50.534768211920536,49.46523178807946,-0.4518497599548143,7.71770532397853,8.115433673469386,-33.26086956521739,0.0,-0.500585552284974,0.0055430427954161,-0.1022746746936124,-0.2368478604337246,1.8049902090443213,0.02818302288002,14.942528735632186,5.175547287786805,0.8460569672791028,-0.2212029198779831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.4043833428957001,0.03691178650360955,-0.3431559612101406,-0.35989593556506916,0.1291040584405988,-0.669198452370841,0.3755263787864427,-0.5215381019516142,-0.5959519136424817,1.156737583053369,0.050170404698574804,0.824399163951879,-0.6452662778330369,0,Stable,33.61992161656674,78.56991145037293,97.16313169881616,69.41059613290086,38.11478067695409,50.18239063212107,25.23345536418264
784.0,13852.0,50201020.0,5832.0,2450.0,74.607,32951.0,2462.0,1125.0,DE0005229900,103255,BERTELSMANN SE & CO KGAA,13532.0,9357.0,883.0,1681.0,2024.0,133.0,515120.0,17301.0,5020.0,2024-12-31,502010.0,-1629.0,286.0,2462.0,13532.0,18988.0,781.0,479.0,DEU,2915.0,5548.0,220.0,396.0,4833.0,84.1,208.0,18988.0,50.0,2172.0,12565.0,5.101514369821857,5.793674253621046,8.852959764061513,12.966083842426796,4.128923530650938,12.966083842426796,27.048662313039816,8.681057632720513,1.342844928930213,1.248477075985893,0.2618360585657796,0.2840654055787111,9.73566811325908,0.4309784215193615,0.5141146911025717,41.06703893660284,52.50523504597736,5.8776223776223775,1.830625507717303,21.11316803738885,0.5762495827137264,254.50694975002347,3.4224945926459984,106.6473562249842,15.351801137560564,5.918952618453865,15.687429218573046,24.27240447937847,2.085527701706341,0.5070422535211268,1776.0,9.353275753107225,18.23204419889503,129.2088042831648,2.435042861365652,0.4429113124078365,28.061224489795915,71.93877551020408,-5.855520848827411,1.0085218564159115,-7.22599418040738,20.48846675712348,-10.20408163265306,-0.1208089383874509,0.0006866197300966,0.0241590038624076,0.04408664795454,1.3599723118676057,0.1245796164849779,6.5916057175806495,1.5427911953834248,0.0868021911186794,-0.6956676548323845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.8621483919839429,-0.5766753133259086,-0.5290282644566958,0.24833174568567407,-0.5940051096666746,-0.09374829108653425,-0.07169701756890756,0.1286631554864405,-0.9218375248784557,-0.8596317507742585,-0.8441258751166254,0.11613789907348401,-0.7391066855161934,0,Stable,34.02735494622925,76.96034760227964,95.32989601405836,75.86520877736278,37.74235114294937,47.315195242365455,25.15499411883365
276.919,2665.788,20106020.0,94.55,442.483,19.788,4749.469,513.295,42.073,DE0006335003,103269,KRONES AG,1921.706,2392.927,664.752,375.33,2024.0,2.973,333993.0,2827.932,2010.0,2024-12-31,201060.0,-114.995,10.421,513.295,1921.706,5352.733,137.965,1587.532,DEU,832.211,1910.958,82.142,120.727,3560.0,219.539,0.0,5352.733,20.0,452.17,3198.498,7.90256763440292,14.410060644031915,7.011932035466742,9.589400405363016,5.173413282523152,9.589400405363016,50.19762801544557,18.615195689436263,1.336646709239354,1.0588480133326257,0.1849128703048609,0.1849128703048609,16.96128556687074,0.0492010744619624,0.0710946419483521,40.46149158990195,59.54206670261454,36.01669705402553,-0.5958756660399965,2.87659525728034,1.1270171465483827,270.50399231857693,2.8010730743428165,130.307203815322,15.547403541331128,6.644644606124104,4.01019929236768,49.55166567041495,2.2554272742541053,0.8750552676403436,331.443,6.192033116540652,26.6994714377336,120.47265073402072,2.47148575276343,4.101437527334166,29.662825591598992,70.33717440840101,12.32308441606813,6.083389973306419,6.887052341597788,1528.9526711554522,2.9435088467277826,-0.1225563235537076,0.0099874834998033,0.0225417132683013,0.2102130245178692,1.9361907124627615,0.0454950650878837,9.520432705213992,3.7945051787778494,0.0440725185317282,0.8244201419566822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.08595888414681237,-0.4645790097776223,-0.4146107478482702,-0.6204102419210547,-0.1480095247399174,-0.6893201072700946,1.2339738890589687,1.6719975802287261,0.7429353159357295,-0.5701409759395206,2.374989594077128,-1.9074101414160545,1.4445205056599053,0,Stable,11.628062976269721,34.68920975859259,95.33562288089244,87.25661635149167,32.73647993672892,52.230556847878596,9.854606654296777
3124.0,7884.0,45103010.0,6720.0,11087.0,109.121,74122.0,9422.0,3433.0,DE0007164600,103487,SAP SE,45440.0,19079.0,0.0,8142.0,2024.0,,513210.0,28314.0,4510.0,2024-12-31,451030.0,-3412.0,545.0,9422.0,45440.0,34176.0,1280.0,10276.0,DEU,4337.0,7828.0,2741.0,797.0,7372.0,6603.0,1478.0,34176.0,45.0,5220.0,21401.0,10.984592968349478,6.875000000000001,23.82373595505618,27.569054307116104,9.140917602996254,27.569054307116104,76.9311797752809,15.609662576687116,1.1217044918496777,1.1217044918496777,0.5811101210755281,0.658577493579328,3.132673160465179,0.1478873239436619,0.2234375,61.30433609454683,38.19918512722269,14.939449541284404,-0.099129696455105,13.697687596125308,0.4610776827392677,313.1936107623648,4.365866121614716,83.60311329588015,12.690191947565545,14.718346253229974,,25.518739375623973,2.3320458801498125,0.62265625,4423.0,12.941830524344567,15.268199233716476,64.1120117907148,1.631205985915493,19.32057584269663,87.74007682458387,12.259923175416134,9.513891114173113,8.468573937221047,1.411683797698915,-20.263205336217773,1.5286624203821653,-0.4645395458999519,-0.0181451128191902,-0.2241374508052263,0.1373582371713566,2.746373490621218,0.1247602609288323,7.042443539030248,1.930148409512513,0.314716034555312,-0.4500436442306867,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.3308613387377499,-0.26502183397897994,-0.8496434825241216,0.2253028541094833,-0.03700888207757476,-0.39089697295905806,0.09467414001886926,-0.3487412774863839,-0.7483914070256992,-0.3087195478214084,-0.11585556711317188,-0.011372478680911987,-0.9418885973716267,0,Stable,45.70992770883169,65.58195073197821,96.9770314259433,81.16219267408104,56.553665391391604,48.74921767870327,28.12126369332941
534.523,512.873,50201030.0,2589.29,1.933,3.021,4153.164,1429.175,155.399,DE000KD88880,104357,KABEL DEUTSCHLAND HOLDING AG,-525.588,1763.21,33.858,858.442,2020.0,,515210.0,4678.726,5020.0,2021-03-31,502010.0,-774.186,73.101,1429.175,-525.588,2631.54,570.733,734.662,DEU,3231.179,177.121,88.2,417.469,4841.0,20.234,0.0,2631.54,50.0,1267.322,229.793,20.669590702413878,-101.7000007610524,32.62127879492617,54.30945377991594,20.312174620184383,54.30945377991594,80.51053755595584,41.597187966092,0.1303265067689044,0.1111240294689798,0.0010962959602089,0.0010962959602089,-36.92165780113668,-4.926463313469866,-5.222130261725915,-12.655122696816209,112.65449666808244,11.743231966730962,1.919118372487624,66.08669920089841,0.6336229438567801,871.082423038729,14.857300941164514,24.567046292285127,122.7866192419648,,15.147764191623844,4.3112672651501365,15.864056788040465,0.7314611210495977,849.8529999999998,32.29489196440107,32.94103629543242,147.63047474377998,,0.7689033797700207,16.50069314136155,83.49930685863845,3.383981481917986,-1.4404597396735608,-5.059710873664358,35.373472404521245,-2.201622519426427,1.0855360562517546,-0.5214025199937786,-1.3064711510114162,1.6733753246814624,3.706332917775791,1.418678577261145,30.51461488156981,3.647120511028113,0.5146961303863442,0.3530826581344067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8,True,0.2965464249631545,0.26613666424000054,0.7977841600209348,0.7584911425755736,-0.12856750594376773,-0.09880501283065962,0.10368109598499387,-0.9037092208205249,0.23140099448865178,-1.0177225537272896,-0.268084393648441,1.481063894982962,1.3341287613694326,0,Stable,9.98431317681453,80.87092932269361,87.3542054974403,89.70934307553476,59.02887725159538,53.13781427232292,16.124364669129854
