dltt,xint,seq,invt,dlc,emp,gsector,naics,ebitda,fincf,ivst,che,at,lt,revt,ivch,oancf,loc,oibdp,ggroup,gind,sale,sic,rect,gsubind,ebit,xsga,act,fyear,ib,isin,dp,xrd,datadate,capx,lct,dvt,cogs,gvkey,conm,ppent,ceq,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,efficiency_score,cashflow_score,structure_score,relative_score,overall_score
2631.7,136.5,3931.6,538.7,485.4,10.899,55.0,221122.0,2114.5,-4.0,295.9,751.9,14577.8,9869.5,8857.5,,931.2,DEU,2114.5,5510.0,551010.0,8857.5,4931.0,2066.8,55101010.0,1484.9,1113.1,4318.1,2024.0,902.5,,629.6,0.3,2024-12-31,1049.5,3532.2,176.166,5286.4,210359,EWE-ENERGIEVERSORGUNG WESER,7364.7,3931.6,10.186036301773932,22.955031030623665,16.764324019192774,23.872424499012137,10.189105278012983,23.872424499012137,40.317245272368055,22.624289610409402,1.2224958949096882,1.069984712077459,0.21287016590227054,0.29664231923447143,5.391074098972414,0.669371248346729,0.7928324346322108,26.969775960707377,67.70225960021403,10.878388278388279,1.1185623078742017,21.382513136412904,0.607601970118948,812.6892375447289,4.28561060576737,85.16872706745696,83.14648602878916,11.270517877592562,9.813254130313716,19.335565037248422,11.848715777589614,1.6669313850063532,-118.29999999999995,-1.3355913068021446,112.70403780068727,62.711293689810766,3.7078543086784004,0.003386960203217612,19.5197783933518,80.4802216066482,-13.854308500291769,-7.67174823137482,0.49792531120329553,-83.30981941309255,7.596883329915927,0.646014588903901,-0.03518143254923762,0.660044803088862,-0.34235377948553125,5.201134723670325,0.21397399401655762,6.3877951405561895,1.870457939381924,0.16969972165354902,0.25798570313552566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.5288540148551298,-0.5282602187123131,-1.1800859916159139,-0.049292388137614246,-0.3108358237904688,-0.05900739335010184,0.10204868512534655,-0.006804060431209691,2,Upper-Mid,46.22258103694132,79.30642531210184,63.47282819639777,87.640232800382,63.240869844776135,76.46896678175705,82.76181214036113,51.4820013188375,52.60047123395152
1871.0,135.0,4050.0,3989.0,552.0,28.539,20.0,332994.0,1806.0,-234.0,69.0,1253.0,14344.0,9880.0,9751.0,,1720.0,DEU,1806.0,2010.0,201010.0,9751.0,3480.0,2848.0,20101010.0,1420.0,2383.0,8231.0,2024.0,804.0,DE0007030009,386.0,330.0,2024-12-31,732.0,6782.0,352.0,4692.0,100312,RHEINMETALL AG,1661.0,4050.0,9.899609592861127,19.85185185185185,14.562608963183262,18.521177315147163,8.245308173520664,18.521177315147163,51.881858270946566,23.98243539942577,1.2136537894426422,0.6254792096726629,0.1847537599528163,0.19492774992627543,10.101784718349135,0.46197530864197534,0.5982716049382716,28.234802007808142,68.87897378694925,10.518518518518519,0.6478405315614618,16.89208031232571,0.6797964305633017,341.67279862644097,3.423806179775281,106.60650189724132,17.034150343554508,6.729468599033816,1.176234645274505,28.590351366424986,7.506922366936725,1.8963730569948187,988.0,10.132294123679623,42.55813953488372,121.12676056338027,3.541728395061728,3.3842682801763924,43.78109452736319,56.21890547263681,35.883500557413605,22.52498505167848,15.295115743546251,186.3768115942029,83.91959798994975,1.0327341372410506,-0.006713441454578873,0.060298832520116065,0.7267969321845053,3.6270168804043044,0.11842220708244544,11.991076408254322,3.0547837780097273,0.8918064260790117,0.22344346082793115,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.580279774771542,-0.4045749853851669,-0.674151365740623,0.16279643721432022,-0.4329536176736835,0.19903943879495092,0.68886634155044,-0.11636042679507638,2,Upper-Mid,46.069809645387274,81.65844822243236,54.97780273854575,83.62468737737917,75.384233541568,80.15032408482229,81.68827502865712,50.55698685871116,54.4297172716145
1436.188,74.509,465.5,40.586,363.131,11.858,50.0,5418.0,566.727,-252.922,0.0,75.491,2886.43,2409.816,2046.841,,454.493,DEU,566.727,5020.0,502010.0,2046.841,7310.0,259.608,50201010.0,278.147,629.284,425.443,2024.0,130.797,DE0007493991,288.58,48.07,2024-12-31,95.536,856.623,88.2,860.222,295079,STROEER SE & CO KGAA,1147.243,465.5,9.636367415804298,28.098174006444683,13.589086792769933,27.68788586900497,6.390188588170748,27.68788586900497,57.973188928695485,14.626321457568222,0.49665138573211315,0.4492723169935899,0.08812628192331982,0.08812628192331982,-14.938176224609641,3.085258861439313,3.86534693877551,16.127188256773938,83.48776862768194,3.7330658041310443,3.0417255574553534,62.337177759377504,0.7091254594776246,172.61266655422497,7.884352562324735,46.294226078136994,56.049443996871275,,21.195042625535898,11.609462207640581,4.6674851637230255,0.33105551320257814,358.957,17.53712183799328,21.02034574789931,163.40028833674282,6.200708915145005,2.348497025416239,67.43273928301107,32.567260716988926,6.922056280787525,5.303192261696732,3.0771905424200385,32.91454681448241,-27.107923549383894,0.48529252216321134,0.3778397427159388,-0.11288322520050043,0.45127996823427174,2.2858091070332587,1.342797646479037,15.745852142612154,1.1303645716434663,0.4958153482817816,0.34752059293587245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11,True,0.5771715394109107,-0.6351528669706428,-2.1127293934286886,0.5796761127179809,-0.28873828888240155,0.21732997649374952,0.5921592725690301,-0.5467760505027124,2,Upper-Mid,53.86390886322169,77.57678979999089,77.716610672776,70.64321861164814,73.2604112237434,82.47038205453394,99.33059811318597,49.903541336073886,55.11430505001318
18526.4,889.0,10232.9,3014.3,4278.5,28.597,55.0,2211.0,7773.0,2380.3,3926.1,8757.7,64277.7,46509.9,34936.7,1248.6,2620.2,DEU,7773.0,5510.0,551010.0,34936.7,4911.0,5242.4,55101010.0,6067.8,3666.6,21484.3,2024.0,1243.7,DE0005220008,1705.2,44.8,2024-12-31,5483.5,13964.3,433.4,25943.1,216524,ENBW ENERGIE BADEN,29670.5,10232.9,9.439976850447357,12.153934857176363,17.36798266579271,22.24880999064022,3.559866844893765,22.24880999064022,25.742557253547126,21.09856637678942,1.538516073129337,1.3226584934439964,0.6271492305378716,0.9083018840901442,11.699236282567673,1.8104740591621145,2.228586226778333,15.919829116474299,72.35775393332369,6.825421822272216,1.8071786954843692,35.4787119016393,0.543527537544125,1221.6910864776023,6.664256828933313,54.7697979488618,84.926452698738,4.645837765957446,8.606674849882227,21.78064865419889,15.695529343069037,3.2157518179685667,-2863.3,-8.19567961484628,209.27791771620488,43.18204291505982,6.281474459830546,0.12823191658055855,34.847632065610675,65.15236793438933,-21.991568756168256,-0.6817173963092782,130.648868814776,-18.287149339345344,24.51746219174349,0.9007487912192431,-0.12818660308997296,0.4843372271521028,-0.1773859004519628,5.072178113991962,1.2103639397944819,4.07637485473189,3.599864914724167,0.34690540748176457,-0.47936871698007827,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,0.08551086223264807,-0.5241807544832897,-1.0590268442660014,-0.41658875864179423,-0.6891427479719364,-0.15097807579377298,-0.18025355793729972,0.03168231193107331,2,Upper-Mid,36.90631411281093,70.8208239213849,50.44554179929451,78.48162057603604,60.0004064618178,74.5199736596314,98.70208653211668,52.10201333841438,45.77491345627763
124.639,49.717,2423.749,775.678,170.137,18.347,20.0,3332.0,732.31,-483.943,0.0,638.313,6032.165,3608.021,5422.129,5.804,710.118,DEU,732.31,2010.0,201060.0,5422.129,3550.0,1264.576,20106020.0,562.352,1280.105,2776.052,2024.0,398.162,DE0006602006,169.958,153.85,2024-12-31,237.105,2620.045,189.733,3288.165,100368,GEA GROUP AG,925.441,2423.749,9.322556660834046,16.42752611759716,10.371424213625312,13.505949415810653,7.3432778895522395,13.505949415810653,39.356570085293065,22.06696939398553,1.0595436337925495,0.7634884133669461,0.24362673160193812,0.24362673160193812,2.58625219966629,0.0514240542234365,0.12161985420107446,40.18041615240962,59.81303561822331,11.311060603013054,-0.469114172959539,4.886736354194555,0.8988694772109185,295.5321850983812,4.287705128042917,85.12712257491478,17.06785286738844,34.75567762984993,4.23908503270687,31.54570539764745,4.3729132966036035,1.3950799609315243,473.01300000000003,8.723750393987308,33.389521178170384,126.27642473041799,2.4887746214645166,2.8374463241284005,47.652211913743656,52.347788086256344,0.9051471380523424,1.3086461843609065,-2.269216427848497,54.981553442592876,3.828570427654343,0.2639485037882495,-0.00017460257538194458,0.23724610233001303,0.4389229556919149,2.46568109363861,0.07253192133962512,11.77219124476867,3.321121910068246,0.1260541894012099,-0.30475443608528524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.6776429052106596,-0.2838584457402561,-0.39624456177861317,0.5252289984847439,-0.43593414978227096,0.07494748376975907,0.3924265493243142,-0.1845643923880028,2,Upper-Mid,47.109718009889505,86.22504635053629,70.33537514694753,61.12736032664567,80.59804826949731,79.83509210063208,75.20036532229771,49.60747266005375,54.29133974715223
4.677,6.265,359.841,211.075,344.565,8.786,45.0,334111.0,205.53,-16.119,0.0,130.356,1638.437,1249.278,2399.846,3.817,81.68,DEU,205.53,4520.0,452020.0,2399.846,7372.0,555.913,45202030.0,152.23,276.755,1031.011,2018.0,37.414,DE000A0CAYB2,53.3,87.872,2018-12-31,34.552,1086.104,88.2,1813.551,270249,DIEBOLD NIXDORF AG,100.102,359.841,9.291172013327335,10.397369949505476,6.343323696603866,8.56429954255398,1.5590167035718128,8.56429954255398,24.430525958749023,41.76199803576229,0.949274655097486,0.7549332292303499,0.12002165538475136,0.12002165538475136,-3.362533927151308,0.012997407188174775,0.9705453241848483,21.962455681848006,76.24815601698448,24.29848363926576,1.0649832141293243,21.315558669634537,1.4647166781511893,273.1443205099021,4.316945277408515,84.55052740884207,4.1711843176603836,,8.591974416676537,41.88558974193088,1.4397590512057856,0.6482551594746717,47.12800000000001,1.9637926766967548,42.30166503428011,53.65565263088749,4.553224896551532,3.6615682839648875,235.74063184904048,-135.74063184904048,1.613772598341967,3.1343731725755886,4.2848664688427185,-64.00051942893373,0.3689179375453877,0.31931894179770987,0.12190908014663596,-0.22806702583551877,0.5259782619628286,0.8212851867279339,0.2524548799190266,4.98523898080915,2.1468009426106813,0.3779213193661512,-0.7095106278307913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,0.3010424857696796,-0.4315779125471227,-0.22019226667809425,1.4364832008693809,-0.8853645500884452,-0.23776570304933517,0.4714173112608494,-0.23973148700648467,2,Upper-Mid,42.29720360082253,67.0284557075649,85.38956020432975,80.56441890549397,52.06188516406982,77.11376198353955,88.44727694626852,47.97620837877734,46.190297247001865
2108.1,280.3,762.6,793.5,296.1,19.02,25.0,4561.0,702.7,-689.3,0.0,98.9,4481.3,3718.7,4451.0,9.7,683.6,DEU,702.7,2550.0,255040.0,4451.0,5990.0,114.0,25504040.0,386.3,937.1,1245.1,2024.0,84.0,DE000BEAU1Y4,316.4,84.1,2024-09-30,151.3,1424.4,88.2,2443.7,360887,DOUGLAS AG,1280.1,762.6,8.620266440541807,11.014948859166012,8.67894855088744,15.787463491350259,1.887216355875084,15.787463491350259,45.097730847000676,13.456648204270735,0.8741224375175511,0.31704577365908443,0.06943274361134513,0.06943274361134513,-4.0010711177560125,2.764358772619984,3.152635719905586,17.017383348581884,82.98261665141811,1.3781662504459506,3.2806318485840325,53.64961060406578,0.9932385691651976,234.0168243953733,39.04385964912281,9.348461019995506,28.759829251853514,,3.0796471329552615,4.750853546961819,3.3992361267130984,0.47819216182048047,532.3,11.959110312289372,22.13282621416033,176.960911208905,5.876344086021505,1.8894630420130307,105.0,-5.0,8.722733823493488,-0.3358242149274826,4.224889035015611,12.015993265993252,38.17351598173517,2.7505162680335276,-0.386332071580355,-0.015487685059056356,0.2748948067127794,5.235584664334608,4.392062608346757,15.254502041818222,2.993392295349665,0.6899824917532128,0.9939962230801268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5,True,0.7007024187175971,-0.49876709267700864,-1.0473207845724102,0.6579980011371922,-0.5258377276378322,0.17071262646279173,0.5607467230356613,-0.2926403168047041,2,Upper-Mid,61.14569770263869,85.58675996429486,87.53937047960451,74.50785720871329,76.94423794059536,80.99945289724542,98.13990182341277,49.982807632660325,60.568052485875086
1987.0,81.0,1318.0,65.0,263.0,12.398499999999999,50.0,515210.0,641.0,-72.0,0.0,608.0,5608.0,4139.0,3918.0,6.0,1203.0,DEU,641.0,5020.0,502010.0,3918.0,4841.0,565.0,50201020.0,454.0,1064.0,1510.0,2024.0,51.0,DE000PSM7770,187.0,84.1,2024-12-31,209.0,1685.0,11.344,2245.0,205865,PROSIEBENSAT.1 MEDIA SE,410.0,1318.0,8.095577746077034,3.8694992412746583,11.587544665645739,16.360387953037264,1.3016845329249618,16.360387953037264,42.700357325165896,13.73676248108926,0.8961424332344213,0.857566765578635,0.3608308605341246,0.3608308605341246,-3.120542082738944,1.507587253414264,1.7071320182094083,23.502139800285306,73.8052781740371,5.604938271604938,2.561622464898596,40.121255349500714,0.698644793152639,316.0059684639271,6.934513274336283,52.635273098519654,10.464522715671261,,34.53846153846154,20.91654778887304,5.334354262378764,1.1176470588235294,994.0,25.370086778968865,17.373233582709894,264.9779735682819,4.254931714719271,2.1465033180193975,22.24313725490196,77.75686274509803,1.7133956386292892,-5.0135501355013545,107.3327759197324,-2.6444662095984284,-4.5662100456621,-1.8838439217292735,-0.1508001627890378,0.21779228615245366,-1.9649167767436926,6.828304803040811,0.8583932037399492,21.451497860199716,4.628110177557051,0.8372530217792904,0.8081290542589302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,0.1221474010219523,-0.3031385305161968,-1.0067998398353362,0.5588945708849047,-0.42201562961542893,0.04329020522649269,0.3812595003128476,-0.5423885203198915,2,Upper-Mid,66.01594944134598,93.69607031898875,85.05748424031657,97.1136455531059,74.12403058192709,84.0658447402354,86.39786740511877,49.30891029628025,65.9755629829358
134361.0,6713.0,63296.0,2451.0,15391.0,198.194,50.0,517111.0,46037.0,-20282.0,6.0,8478.0,304934.0,206294.0,118397.0,,39874.0,DEU,46037.0,5010.0,501010.0,118397.0,4813.0,22303.0,50101020.0,24399.0,0.0,37161.0,2024.0,11209.0,DE0005557508,21638.0,21.0,2024-12-31,11198.0,35182.0,4400.0,67748.0,221616,DEUTSCHE TELEKOM,92727.0,63296.0,8.001403582414556,17.708859959555106,20.607785670245025,38.8835865773626,9.467300691740501,38.8835865773626,42.778955547860164,12.344111263451332,1.0562503552953215,0.9865840486612473,0.24097549883463135,0.24114604058893752,0.648992896823575,2.1227407735085944,2.3658998988877653,20.75727862422688,67.65201650193157,3.6345896022642634,3.0687056063601017,49.10964339824355,0.3882709045236018,597.3793353986498,5.30856835403309,68.75676748566264,78.31870739968073,59.826680141485596,27.64096287229702,10.094315491221051,9.458009915791784,0.5175154820223681,28676.0,24.22020828230445,28.083462908160705,163.4247305217427,4.817587209302325,0.017736935902092115,39.25417075564279,60.74582924435721,3.2312910341700807,5.039182928299546,-0.7302706709674811,14.740717029449414,-9.003738013976925,0.9083638954089496,0.09609006619788991,-0.022447142565844867,1.3659145704370923,3.561205423752282,0.641028743180756,13.076272242518053,1.4031013189131987,0.7156791433631443,-0.37895880169637797,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.06715842123700512,-0.4219070828920802,-1.6626200542502616,-0.1836914585721382,-0.25509817161702264,-0.029694023563367415,-0.09006816822045384,-0.24442867071073227,2,Upper-Mid,46.41250975877891,75.62910810371918,74.69078792066462,85.98494019733575,54.710869614469004,84.31914724542014,90.30416280907929,51.44047320072471,50.49594998615933
34100.0,1975.0,17841.0,1243.0,4964.0,69.668,55.0,2211.0,12321.0,1106.0,1528.0,7280.0,111361.0,87195.0,81715.0,,5673.0,DEU,12321.0,5510.0,551030.0,81715.0,9997.0,11493.0,55103010.0,8812.0,7055.0,26054.0,2024.0,4531.0,DE000ENAG999,3509.0,333.0,2024-12-31,6971.0,29977.0,1437.0,59248.0,100590,E.ON SE,42320.0,17841.0,7.913003654780399,25.396558488873943,10.783821819739337,15.078015052315976,5.544881600685309,15.078015052315976,27.494340084439823,16.96540305346451,0.8691330019681756,0.8276678787070088,0.24285285385462188,0.29382526603729525,-3.5227772739109744,1.9113278403676923,2.1895633652822153,16.020869065471754,78.29940463896696,4.461772151898734,2.579660741822904,35.078707985740074,0.7337847181688383,1172.920135499799,7.109979987818672,51.3362907666891,51.789757082542984,,47.66532582461786,16.85778683740268,8.530869485406596,1.9866058706184098,-1298.0,-1.5884476534296028,122.8803102414948,64.3781207444394,6.241858640210751,0.4075139203328642,31.714853233281836,68.28514676671816,-14.00231530204168,-1.8897679417828162,6.339006334427233,264.60674157303373,15.990016638935112,0.09306907973327724,0.5796916694177284,0.18289414595984638,-0.018829282884115207,3.5904213033591343,5.118408011569669,5.094243047386428,3.5495132304792825,0.007391161642140398,-0.5871554937245439,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11,True,0.6148693115423921,-0.4322406515587847,-1.2033836437171406,0.37374921996905675,-0.6044668132506869,-0.35246022108074554,0.05396704483656488,-0.34967415912106514,2,Upper-Mid,57.157439446942014,75.67453400388487,86.23072259293845,78.3148428839501,75.20744074277187,76.43404312372014,99.00987545220687,48.904165828826486,57.11048297936457
1873.2,156.4,1810.7,35.6,20.6,9.136,50.0,511130.0,684.5,-369.1,0.0,300.1,5388.6,3574.6,1847.1,,531.2,DEU,684.5,5020.0,502010.0,1847.1,2731.0,461.7,50201040.0,404.4,671.9,852.9,2024.0,68.3,DE000SPG1003,280.1,84.1,2024-12-31,11.0,819.4,25.9,237.6,327148,SPRINGER NATURE AG,186.5,1810.7,7.504732212448502,3.7720218699950294,21.893779438038006,37.058091061664236,3.697688268095934,37.058091061664236,87.13659249634563,10.977496674719726,1.040883573346351,0.9974371491335123,0.3662435928728338,0.3662435928728338,0.6216828118620792,1.034517037609764,1.0458938532059423,33.60241992354229,66.33633968006532,2.5856777493606136,2.3282688093498902,35.14456445087777,0.3427792005344616,202.17819614711033,4.000649772579597,91.23517947052136,10.096908667641168,55.13731343283582,6.674157303370786,14.137252718702445,0.5955281251691842,0.03927168868261335,520.2,28.16306642845542,2.0707831325301203,131.35509396636996,2.975976141823604,4.553083211520762,37.920937042459734,62.079062957540266,-0.31840259039396246,-0.41765227675930605,-0.10933741526352181,8.533277696640962,-12.698412698412698,0.8104904438494789,-26.07405839138555,-0.05004242365600309,0.2953670217378043,3.477855100505245,340.8222605351467,9.857848049586163,1.8199733616180795,0.7392075753636814,-0.12390943393823423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,9,True,-0.8441179966735581,-0.4212461452208991,-1.4439783660626466,-0.09540387122861489,0.25562409075604425,0.4539771516670818,1.0689152368632484,-0.513831398970743,2,Upper-Mid,33.99749921901937,46.66141948522118,74.86699800012488,76.39659418031417,55.82431474544237,85.11542509484319,78.13565871260776,50.76451123144395,38.944590214499755
16011.0,878.0,17838.0,7532.0,8517.0,105.541,20.0,336120.0,6961.0,1392.0,46.0,2588.0,65547.0,47703.0,47473.0,33.0,2340.0,DEU,6961.0,2010.0,201060.0,47473.0,3713.0,11859.0,20106010.0,4520.0,5233.0,22804.0,2024.0,2804.0,DE000TRAT0N7,2441.0,2022.0,2024-12-31,1763.0,23260.0,850.0,33615.0,332311,TRATON SE,12934.0,17838.0,6.895815216562161,15.719251037111784,9.521201525077412,14.663071640722094,5.906515282371032,14.663071640722094,29.191329808522738,13.353422553103488,0.9803955288048152,0.6565778159931213,0.1112639724849527,0.11324161650902838,-0.6956840129983066,0.8975782038345106,1.3750420450723175,27.214060140052176,72.7767861229347,5.148063781321184,3.1518459991380547,37.42047690969839,0.7242589287076449,449.8062364389195,4.003119993254068,91.17888062688266,27.244960293219307,,4.4629580456718,22.040673104795033,3.7136898868830706,0.7222449815649324,577.0,1.2154277168074485,75.34188034188034,51.76991150442478,3.674571140262361,4.259263160112064,30.313837375178316,69.68616262482169,1.2822153951186133,6.23672993079305,1.8529062641742478,-45.61734213006597,15.834428383705657,0.33803306441861164,0.09947383621153878,-0.09839830422023664,0.23541133556566574,2.3855782735217828,0.3122638010993772,3.5699574351228893,1.783993709808947,0.15058866623312134,-0.7725188022961524,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,True,0.06107154986705795,-0.23607837393853678,-0.6847623581626762,0.3889426997556867,-0.4392579666092945,-0.418880892956138,0.11117830487428053,-0.37395957862888013,2,Upper-Mid,56.078657409101936,73.32895677919427,78.39964626071014,89.49663517507645,78.11376093873263,76.90017443075705,82.5456057637506,48.1706866859374,57.76398197779717
3601.0,492.7,956.4,66.4,941.2,52.139,25.0,561510.0,1727.6,-531.4,53.4,2901.6,17416.7,15642.4,23167.3,,1910.8,DEU,1727.6,2530.0,253010.0,23167.3,4700.0,790.4,25301020.0,872.9,995.0,5268.8,2024.0,507.1,DE000TUAG505,854.7,78.5,2024-09-30,712.5,10029.3,88.2,20445.6,100676,TUI AG,6027.8,956.4,5.011856436638398,53.02174822250105,3.7678106641688935,7.457062324914858,2.1888610239432307,7.457062324914858,11.748024154735342,19.153464694782112,0.5253407515978185,0.5187201499606154,0.28931231491729237,0.29463671442672973,-27.332962042177904,3.7651610204935175,4.74926808866583,5.491281356399318,89.81265107626588,1.7716663283945606,0.9496411206297755,26.079567311832896,1.3301773585122325,444.337252344694,29.310855263157894,12.45272431401156,26.01856927652338,,307.91566265060237,21.1980455539798,3.0754554911448464,0.8336258336258335,1198.3,5.172376582510694,37.28804689135441,218.90250887845113,18.21068590547888,0.3388396576208708,17.393019128377045,82.60698087162295,12.103997406355393,7.827319779104047,-5.11037909258012,23.396148697353514,6.949864905433789,-1.203153195840356,-1.0373654036831224,-0.02992578510301001,-0.11769125499251369,15.887563374646732,12.43675751067793,10.971079481187596,8.721879362357937,0.06308410577053884,0.22530397611185643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,11,True,2.940404136461165,-0.41090731071408465,-1.4703027985293446,1.2020554968237442,-1.1318058411839818,-0.09680620665081856,-0.044145049894909805,-1.0463316635884183,2,Upper-Mid,20.420927444174794,49.42788349608234,53.66323438252327,52.660201071916426,59.4764309863921,79.13004735638125,38.650440372048095,48.388353020364356,32.241432432036845
